gene ;151f_1_10;126f_10_10;96f_11_10;175f_17_10;79f_1_40;100f_10_40;99f_11_40;163f_17_40
GL0047066_MH0026_scaffold4232_11_16751_17854;0;0;0;0;0;0;0;1
GL0047068_O2_scaffold2443_5_8696_9967;1;0;0;0;0;0;0;1
GL0047076_MH0074_scaffold23052_1_4152_4880;0;1;0;0;0;0;0;0
GL0047083_MH0026_scaffold5674_5_5227_6303;0;0;0;0;0;0;0;1
GL0047088_MH0059_scaffold40967_7_1335_1841;0;0;0;0;0;1;0;0
GL0047090_V1_scaffold34239_14_3_158;0;0;0;0;0;0;1;0
GL0047093_V1_scaffold37146_2_1_564;0;0;0;1;0;0;0;0
GL0047095_MH0020_scaffold5276_6_1141_2361;0;1;0;0;0;0;0;0
GL0047096_V1_scaffold80482_5_22_1371;0;2;0;0;0;0;0;0
GL0047108_O2_scaffold16063_11_603_2015;0;0;0;1;0;0;0;0
GL0047136_MH0045_scaffold56243_1_395_559;0;0;0;1;0;0;0;0
GL0047141_MH0025_scaffold12328_15_1397_1858;0;4;0;0;0;0;0;0
GL0047155_MH0059_scaffold86948_2_3_1061;0;0;0;2;0;0;0;0
GL0047170_V1_scaffold14778_1_5101_6657;0;1;0;0;0;0;0;0
GL0047182_MH0073_scaffold11541_2_2020_5616;2;33;0;2;1;0;0;0
GL0047182_MH0083_scaffold9423_2_448_1470;0;2;0;0;0;0;0;0
GL0047184_V1_scaffold9363_2_6678_7115;0;2;0;0;0;0;0;0
GL0047187_V1_scaffold8476_1_3_971;0;15;0;8;0;0;0;1
GL0047189_MH0020_scaffold2686_3_615_767;0;0;0;0;0;1;0;0
GL0047199_MH0062_scaffold84957_3_90_1250;0;0;0;0;0;0;1;0
GL0047203_MH0030_scaffold69361_1_4649_8569;0;1;0;0;0;0;0;0
GL0047204_MH0030_scaffold69361_1_9073_9774;0;2;0;0;0;0;0;0
GL0047209_MH0033_C3645696_1_3_527;0;1;0;0;0;0;0;0
GL0047222_MH0073_scaffold61928_1_2572_2676;0;0;0;0;3;1;1;1
GL0047253_MH0007_scaffold16267_4_1_876;0;1;0;0;0;0;0;0
GL0047253_V1_scaffold51518_1_434_568;0;0;0;0;0;0;1;0
GL0047254_MH0010_scaffold16562_1_2_664;0;1;0;1;0;0;0;0
GL0047257_V1_scaffold16065_2_1_216;0;1;0;0;0;0;0;0
GL0047261_MH0025_scaffold38836_1_11845_12831;0;1;0;0;0;0;0;0
GL0047262_O2_scaffold3622_4_147_1013;0;2;0;0;0;0;0;0
GL0047286_V1_scaffold77800_1_1288_2211;0;0;0;0;2;0;0;0
GL0047295_MH0068_scaffold39297_2_1_108;0;1;0;0;0;0;0;0
GL0047328_MH0084_scaffold57138_1_139_1317;0;0;0;0;1;0;0;0
GL0047334_V1_scaffold2980_2_633_1229;0;1;0;0;0;0;0;0
GL0047360_V1_scaffold46901_1_3_599;0;1;0;0;0;0;0;0
GL0047362_V1_scaffold46901_1_1235_1702;0;1;0;0;0;0;0;0
GL0047369_MH0020_scaffold2896_9_3993_4946;0;0;0;0;0;1;0;0
GL0047386_O2_scaffold5852_3_1_588;0;0;0;0;0;0;0;2
GL0047409_V1_scaffold1324_11_304_1164;0;1;0;0;0;0;0;0
GL0047411_MH0049_scaffold23566_2_336_617;0;0;0;1;0;0;0;0
GL0047431_MH0040_scaffold93030_9_3_872;0;1;0;0;0;0;0;0
GL0047432_MH0032_scaffold55386_1_1161_1412;0;0;0;1;0;0;0;0
GL0047440_V1_scaffold54432_2_1306_2067;0;1;0;0;0;0;0;0
GL0047442_MH0047_scaffold29870_2_91_504;0;0;0;1;0;0;0;0
GL0047452_MH0069_scaffold4324_3_1365_2981;0;0;0;1;0;0;0;0
GL0047463_MH0019_scaffold16428_3_1555_2010;1;0;0;0;0;0;0;0
GL0047487_V1_scaffold84390_2_890_3463;0;1;0;0;0;0;0;0
GL0047513_V1_scaffold11135_4_850_1974;0;1;0;0;0;0;0;0
GL0047527_O2_scaffold26212_1_81_1289;2;0;0;0;0;0;0;0
GL0047564_MH0074_scaffold457_1_1485_2801;0;0;0;1;0;0;0;0
GL0047570_V1_scaffold13438_1_1_1806;1;1;0;0;0;0;0;0
GL0047578_MH0042_scaffold69953_1_1_549;0;1;0;0;0;0;0;0
GL0047579_MH0017_scaffold1209_1_237_554;0;0;0;1;0;0;0;0
GL0047584_V1_scaffold2994_1_18106_19413;0;1;0;0;0;0;0;0
GL0047600_MH0026_scaffold772_6_4230_5498;0;0;0;0;0;1;0;0
GL0047607_MH0026_scaffold772_6_10885_11673;0;0;0;0;0;0;0;1
GL0047610_V1_scaffold16844_2_198_359;0;2;1;0;1;0;0;0
GL0047615_V1_scaffold36227_1_4496_5404;0;0;0;1;0;0;0;0
GL0047632_O2_scaffold9906_9_5226_5636;0;0;0;1;0;0;0;0
GL0047641_MH0042_scaffold27599_1_1_510;0;2;0;0;0;0;0;0
GL0047641_MH0074_scaffold14391_6_3_1385;0;0;0;0;1;0;0;0
GL0047673_MH0015_C1735401_1_47_1282;0;0;0;1;0;0;0;0
GL0047688_V1_scaffold36712_2_232_768;0;0;0;1;0;0;0;0
GL0047695_V1_scaffold46839_1_2541_6791;0;4;0;0;0;0;0;0
GL0047703_MH0035_scaffold76374_1_187_654;0;1;0;0;0;0;0;0
GL0047720_unmapped_scaffold131490_4_2_1090;1;0;0;0;1;0;0;0
GL0047728_MH0011_scaffold31269_2_1197_2867;0;0;0;1;0;0;0;0
GL0047729_V1_scaffold24768_2_684_839;0;0;0;0;0;8;0;0
GL0047744_MH0025_scaffold6220_1_240_821;0;0;0;1;0;0;0;0
GL0047747_V1_scaffold13816_1_2850_4391;0;2;0;0;0;0;0;0
GL0047758_V1_scaffold16238_8_192_1895;50;28;12;9;8;11;4;5
GL0047819_MH0050_scaffold24693_12_2_955;0;1;0;0;0;0;0;1
GL0047821_V1_scaffold3547_3_1508_2863;0;1;0;0;0;0;0;0
GL0047835_MH0049_scaffold4132_1_3_467;0;2;0;3;0;0;0;0
GL0047850_MH0047_C1911228_1_278_985;0;1;0;0;0;0;0;0
GL0047878_MH0071_scaffold11569_1_3_377;0;12;0;0;0;0;0;0
GL0047901_V1_C6246295_1_244_468;0;0;0;0;0;0;1;0
GL0047923_V1_scaffold68083_5_433_1314;0;0;0;0;0;1;0;0
GL0047924_MH0056_scaffold143531_4_2_1441;1;1;0;0;0;0;0;0
GL0047927_MH0016_scaffold82355_1_32_763;0;0;0;0;0;0;1;0
GL0047948_MH0017_scaffold41178_1_3_782;0;0;0;0;0;1;0;0
GL0047963_V1_scaffold64040_1_798_1121;0;0;0;1;0;0;0;0
GL0047973_MH0030_scaffold8005_1_1550_2587;0;1;0;0;0;0;0;0
GL0048011_V1_scaffold68761_3_730_990;0;0;0;0;1;0;0;0
GL0048016_MH0033_scaffold9364_8_3_524;0;1;0;0;0;0;0;0
GL0048021_V1_scaffold21503_1_2281_3432;0;0;0;1;0;0;0;0
GL0048028_MH0048_scaffold68905_3_243_1079;0;1;0;0;0;0;0;0
GL0048030_V1_scaffold1922_29_154_642;0;1;0;0;0;0;0;0
GL0048038_MH0059_scaffold73180_2_3_185;0;0;0;0;1;0;13;0
GL0048060_O2_scaffold2945_1_1_909;0;1;0;0;0;0;0;0
GL0048080_V1_scaffold91381_1_516_647;0;0;0;0;0;2;0;0
GL0048088_V1_scaffold15936_1_290_847;0;0;0;1;0;0;0;0
GL0048101_V1_scaffold12984_3_258_1382;0;1;0;0;0;0;0;0
GL0048113_MH0019_C1468418_1_2520_6134;0;0;0;0;0;0;1;0
GL0048143_O2_scaffold19511_4_327_1304;0;0;0;1;0;0;0;0
GL0048146_unmapped_scaffold512678_1_215_1642;0;1;0;0;0;0;0;0
GL0048162_V1_scaffold70907_1_4907_5980;0;1;0;0;0;0;0;0
GL0048175_V1_scaffold22190_1_11727_12851;0;4;0;0;0;0;0;0
GL0048186_MH0025_scaffold5267_1_3_191;9;1;0;1;1;0;0;0
GL0048205_V1_scaffold15102_1_1_1365;0;0;0;1;0;0;0;0
GL0048228_MH0025_scaffold29402_8_131_1468;0;1;0;1;0;0;0;0
GL0048236_V1_scaffold22610_2_1561_2349;0;0;0;1;0;0;0;0
GL0048250_V1_scaffold31501_3_565_1911;1;0;0;0;0;0;0;0
GL0048252_O2_scaffold14427_1_816_2015;0;0;0;0;2;0;0;0
GL0048255_V1_C4476012_1_147_737;0;0;0;1;0;0;0;0
GL0048263_MH0014_scaffold68946_1_2_1990;0;0;0;0;1;0;0;0
GL0048266_MH0041_scaffold4519_3_4219_4662;0;0;0;1;0;0;0;0
GL0048279_V1_scaffold22523_2_275_1276;0;0;0;1;0;0;0;0
GL0048280_V1_scaffold6442_1_142_1143;1;0;0;0;0;0;0;0
GL0048284_V1_scaffold137_1_445_603;0;0;11;83;0;8;0;0
GL0048300_MH0026_scaffold25442_2_187_1314;0;0;0;0;0;0;1;0
GL0048305_V1_scaffold7166_5_3462_4109;0;7;0;0;0;0;0;0
GL0048315_V1_scaffold79302_1_1660_2679;0;1;0;0;0;0;0;0
GL0048319_MH0020_scaffold9134_18_597_2213;0;2;0;0;0;0;0;0
GL0048343_MH0014_scaffold5240_4_5659_6288;0;1;0;0;0;0;0;0
GL0048368_MH0016_scaffold10679_8_356_1261;0;1;0;0;0;0;0;0
GL0048391_V1_scaffold68906_2_3_506;1;0;0;0;0;0;0;0
GL0048430_MH0047_scaffold6484_1_1_579;0;0;0;2;0;0;0;0
GL0048431_MH0082_scaffold13884_3_2_1945;1;1;0;0;0;0;0;0
GL0048445_MH0026_scaffold624_17_12115_12726;0;3;0;0;0;0;0;0
GL0048445_MH0049_scaffold11451_2_2596_3627;0;1;0;0;0;0;0;0
GL0048446_MH0026_scaffold624_17_12809_14011;0;0;0;0;0;0;0;1
GL0048469_V1_scaffold6714_5_143_2980;0;1;0;0;0;0;0;0
GL0048470_V1_scaffold28320_11_719_850;65;259;0;2;0;0;0;6
GL0048484_MH0026_scaffold624_17_54930_55547;0;1;0;0;0;0;0;1
GL0048494_MH0016_scaffold33076_11_343_2112;0;1;0;1;0;0;0;0
GL0048513_MH0073_scaffold13086_3_28_501;0;1;0;0;0;0;0;0
GL0048514_V1_scaffold277_6_4907_9841;0;1;0;0;0;0;0;0
GL0048533_MH0032_scaffold56202_1_749_1666;0;1;0;0;0;0;0;0
GL0048534_MH0010_C1290741_1_2_358;0;0;0;1;0;0;0;0
GL0048541_V1_scaffold48875_1_1_540;0;0;0;1;0;0;0;0
GL0048556_V1_scaffold75398_4_2187_2705;0;0;0;1;0;0;0;0
GL0048587_O2_scaffold6033_8_20026_22605;0;0;0;0;0;0;0;1
GL0048632_MH0066_scaffold7517_21_12797_14878;0;2;0;0;0;0;0;0
GL0048632_O2_scaffold27519_2_330_1847;0;0;0;1;0;0;0;0
GL0048660_unmapped_scaffold539091_3_102_1019;0;0;0;0;1;0;0;0
GL0048665_MH0036_scaffold7864_2_293_574;0;0;0;1;0;0;0;0
GL0048678_unmapped_scaffold18464_1_2923_3228;0;0;0;0;2;0;1;0
GL0048681_V1_scaffold32417_1_1_1611;0;0;0;1;0;0;0;0
GL0048712_MH0015_C1737363_1_81_1598;0;0;0;1;0;0;0;0
GL0048712_MH0025_scaffold22440_7_3459_4397;0;1;0;0;0;0;0;0
GL0048732_MH0016_scaffold13424_2_276_2198;0;7;0;0;0;0;0;0
GL0048739_MH0052_scaffold30867_3_598_861;0;1;0;0;0;0;0;0
GL0048757_MH0081_scaffold25162_1_3_641;0;0;0;2;0;0;0;1
GL0048766_V1_scaffold55545_2_624_2882;2;0;0;0;0;0;0;0
GL0048777_O2_scaffold6313_5_9404_9871;1;0;0;0;1;0;0;0
GL0048781_V1_scaffold68838_1_3561_5099;0;11;0;1;0;0;0;0
GL0048785_V1_scaffold68838_1_7852_8397;0;1;0;0;0;0;0;0
GL0048820_MH0049_scaffold3151_1_1_729;0;0;0;1;0;0;0;0
GL0048833_MH0056_scaffold65006_1_2_574;0;1;0;0;0;0;0;0
GL0048834_MH0044_C3617970_1_2_1153;0;1;0;0;0;0;0;0
GL0048834_V1_scaffold45603_1_3_527;0;0;0;2;0;0;0;1
GL0048838_MH0025_scaffold29315_1_1166_2725;0;0;0;2;0;0;0;0
GL0048846_MH0025_scaffold58640_1_647_1834;0;0;0;2;0;0;0;0
GL0048855_O2_scaffold11574_1_210_515;0;0;0;1;0;0;0;0
GL0048871_MH0065_scaffold12932_3_2138_3604;0;0;0;0;0;1;0;0
GL0048883_MH0024_scaffold67502_2_184_1173;0;12;0;0;0;0;0;0
GL0048885_MH0024_scaffold67502_2_1701_2150;0;12;0;0;0;0;0;0
GL0048887_MH0042_scaffold56625_6_3_1973;0;0;0;1;0;0;0;0
GL0048906_MH0045_scaffold50812_1_11214_14921;0;0;0;0;2;0;0;0
GL0048908_MH0011_scaffold87797_2_3531_6101;0;0;0;0;0;1;0;0
GL0048911_MH0024_scaffold50546_1_255_515;0;0;0;0;0;0;0;1
GL0048920_V1_scaffold63065_1_2_124;0;0;1;0;0;0;0;0
GL0048925_MH0037_scaffold34952_2_314_910;0;0;1;0;3;0;3;0
GL0048935_MH0061_C3699041_1_3_1007;0;3;0;0;0;0;0;0
GL0048936_V1_scaffold3888_4_1_636;0;1;0;0;0;0;0;0
GL0048949_V1_scaffold22050_1_3_539;0;0;0;1;0;0;0;0
GL0048954_V1_scaffold81036_2_3469_5334;0;0;0;0;0;1;0;0
GL0048959_MH0043_scaffold41177_1_2_160;0;1;0;0;0;0;0;0
GL0048967_MH0062_scaffold89940_1_1101_1805;0;0;0;0;0;0;0;1
GL0048967_V1_scaffold1472_1_2754_3164;0;1;0;0;0;0;0;0
GL0048971_V1_scaffold5185_3_2455_3237;0;0;0;2;0;0;0;0
GL0048973_MH0011_scaffold4633_3_282_698;0;1;0;1;0;0;0;0
GL0049004_MH0054_scaffold62468_1_417_1973;0;0;0;1;0;0;0;0
GL0049013_MH0020_scaffold8316_3_10905_11771;0;0;0;0;2;0;0;0
GL0049014_MH0020_scaffold8316_3_11777_12694;0;2;0;0;0;0;0;0
GL0049022_O2_scaffold39246_1_2_796;0;0;0;0;1;0;0;0
GL0049052_V1_scaffold9259_1_577_1290;0;1;0;0;0;0;0;0
GL0049060_O2_scaffold14953_5_97_675;0;2;0;0;0;0;0;0
GL0049066_V1_scaffold35919_8_15_1274;0;0;0;1;0;0;0;0
GL0049081_O2_scaffold4460_5_2_823;0;0;0;1;0;0;0;0
GL0049088_MH0025_scaffold104262_1_18996_19880;0;0;0;1;0;0;0;0
GL0049089_MH0025_scaffold104262_1_19883_20980;0;0;0;1;0;0;0;0
GL0049111_MH0047_C1915149_1_398_1129;0;0;0;1;0;0;0;0
GL0049168_O2_scaffold3367_1_4437_5513;0;0;0;0;0;1;0;0
GL0049183_MH0034_scaffold3179_1_2_514;0;0;0;1;0;0;0;0
GL0049209_V1_scaffold20402_5_8317_8898;0;2;0;2;0;0;0;0
GL0049223_MH0020_scaffold9439_7_1252_2385;0;5;0;0;0;0;0;0
GL0049240_V1_scaffold26571_1_802_1593;0;1;0;0;0;0;0;0
GL0049244_MH0006_scaffold13323_2_767_1252;0;2;0;0;0;0;0;0
GL0049245_MH0051_scaffold21629_1_1_495;0;1;0;0;0;0;0;0
GL0049254_MH0072_scaffold17659_4_4695_6959;0;0;0;0;1;0;0;0
GL0049275_MH0021_C2038001_1_176_586;0;0;0;0;1;0;0;0
GL0049280_V1_scaffold880_4_2921_4531;0;2;0;0;0;0;0;0
GL0049281_V1_scaffold880_4_4658_5500;0;2;0;0;0;0;0;0
GL0049282_V1_scaffold64000_1_2153_4618;0;0;1;0;0;0;0;0
GL0049284_V1_scaffold10652_3_1738_3228;0;0;0;1;0;0;0;0
GL0049296_MH0011_C5438934_1_7100_8752;0;0;0;0;0;1;0;0
GL0049299_V1_scaffold3313_3_6_794;0;1;0;0;0;0;0;0
GL0049306_O2_scaffold50310_1_398_550;14;24;8;29;94;9;11;27
GL0049322_MH0041_scaffold29862_10_652_1299;0;0;0;0;0;0;0;2
GL0049336_O2_scaffold1698_2_2693_4189;0;1;0;2;0;0;0;0
GL0049337_O2_scaffold1698_2_4204_5208;0;1;0;1;0;0;0;0
GL0049343_MH0040_scaffold66600_9_1235_1981;0;2;0;0;0;0;0;0
GL0049358_MH0084_scaffold18777_1_1_1251;0;1;0;0;0;0;0;0
GL0049361_MH0006_scaffold57706_6_2166_4574;0;0;0;1;0;0;0;0
GL0049383_V1_scaffold22138_1_1_504;0;1;0;0;0;0;0;0
GL0049390_V1_scaffold36600_1_70_1059;0;0;0;0;1;0;0;0
GL0049416_MH0083_scaffold14482_3_3_110;3;5;0;3;2;0;1;1
GL0049439_V1_scaffold44654_1_2251_3381;0;0;0;0;0;0;0;1
GL0049476_MH0009_scaffold9787_1_116_1192;0;0;0;1;0;0;0;0
GL0049484_V1_scaffold2160_5_1_1056;0;12;0;4;1;0;0;2
GL0049494_V1_scaffold21297_7_571_1542;0;0;0;1;0;0;0;0
GL0049500_V1_scaffold4811_1_639_956;0;0;1;0;0;0;1;0
GL0049501_V1_scaffold38134_3_897_1127;0;0;0;1;0;0;0;0
GL0049504_MH0020_scaffold19116_5_12195_13874;0;0;0;0;0;0;0;1
GL0049506_MH0072_scaffold18443_1_1_186;0;1;0;0;0;0;0;0
GL0049512_MH0026_scaffold48854_2_793_1857;0;0;0;0;1;0;0;0
GL0049518_MH0064_scaffold25461_3_3_923;1;0;0;0;0;0;0;0
GL0049526_MH0074_scaffold6200_2_14842_15579;0;0;0;1;0;0;0;0
GL0049537_O2_scaffold4900_8_2_1318;0;1;0;0;0;0;0;0
GL0049539_MH0024_C4173288_1_311_673;0;0;0;1;0;0;0;0
GL0049543_O2_scaffold26941_16_2_721;0;0;0;0;1;0;0;0
GL0049544_MH0019_scaffold50050_2_156_3281;0;0;0;1;0;0;0;0
GL0049546_MH0025_C3682510_1_144_1874;0;0;0;0;1;0;0;0
GL0049589_MH0025_scaffold13382_3_485_1693;0;0;0;1;0;0;0;0
GL0049589_MH0047_scaffold37209_1_315_1355;0;0;0;1;0;0;0;0
GL0049613_MH0012_scaffold110022_1_791_1117;0;0;0;0;0;0;1;0
GL0049625_V1_scaffold45171_2_11_574;0;0;0;1;0;0;0;0
GL0049638_V1_scaffold10651_1_1507_3981;0;1;0;0;0;0;0;0
GL0049682_MH0026_scaffold4022_1_6761_7006;0;0;0;1;0;0;0;0
GL0049699_MH0011_scaffold5318_3_21413_21631;0;0;0;1;0;0;0;0
GL0049699_MH0025_C3644414_1_3_167;0;0;0;1;0;0;0;0
GL0049703_MH0025_scaffold86955_1_1_1071;0;0;0;2;0;0;0;0
GL0049721_V1_scaffold1658_3_282_2462;0;0;0;1;0;0;0;0
GL0049739_MH0016_scaffold4665_3_426_1034;0;0;0;0;1;0;0;0
GL0049747_MH0020_scaffold7878_2_3482_4981;1;0;0;0;0;0;0;0
GL0049752_O2_scaffold45662_1_2_760;0;3;0;0;0;0;0;0
GL0049755_MH0041_scaffold7132_1_13372_14859;0;0;0;1;0;0;0;0
GL0049767_MH0020_scaffold3614_7_3458_6052;1;0;0;0;0;0;0;0
GL0049796_V1_scaffold87826_1_24059_25471;0;4;0;0;0;0;0;0
GL0049802_MH0025_scaffold15458_1_162_1295;0;0;0;0;1;0;0;0
GL0049810_MH0025_scaffold39216_4_1050_2315;0;1;0;0;0;0;0;0
GL0049811_MH0025_scaffold39216_4_2329_3516;0;1;0;0;0;0;0;0
GL0049818_O2_scaffold30167_5_1517_2110;0;1;0;0;0;1;0;1
GL0049888_MH0020_scaffold33084_1_4297_4992;0;0;0;2;0;0;0;0
GL0049899_MH0052_scaffold38604_2_6116_7519;0;4;0;0;0;0;0;0
GL0049905_MH0034_scaffold12234_5_2_574;0;0;0;0;0;0;1;0
GL0049932_O2_scaffold293_16_1_1056;0;8;0;0;0;0;0;0
GL0049952_O2_scaffold3549_3_12826_14325;0;0;0;1;0;0;0;0
GL0049990_MH0072_scaffold8577_6_54_227;14;12;1;2;1;0;3;1
GL0049990_MH0077_scaffold44273_3_207_1352;0;3;0;0;0;0;0;0
GL0050026_MH0002_scaffold56231_2_2_1021;0;2;0;0;0;0;0;0
GL0050030_MH0024_scaffold18085_6_201_782;0;4;0;0;0;0;0;0
GL0050052_V1_scaffold80590_2_5338_9633;0;0;0;0;0;2;0;0
GL0050068_MH0056_scaffold13649_1_326_2866;0;1;0;0;0;0;0;0
GL0050071_MH0056_scaffold13649_1_5321_8884;0;4;0;0;0;0;0;0
GL0050095_MH0019_C1468468_1_1258_2901;0;0;0;0;0;0;1;0
GL0050100_MH0036_scaffold1873_2_2_2206;0;0;0;0;1;0;0;0
GL0050100_MH0071_scaffold437_1_16100_17131;0;0;0;1;0;0;0;1
GL0050106_MH0019_scaffold6968_9_1854_2120;0;0;0;1;0;0;0;0
GL0050116_V1_scaffold2253_1_18311_20386;0;0;0;1;0;0;0;0
GL0050130_MH0007_scaffold67940_3_520_1182;0;2;0;0;0;0;0;0
GL0050143_MH0074_scaffold13981_3_720_1223;0;1;0;1;0;0;0;0
GL0050163_V1_scaffold94955_3_358_561;0;0;0;0;1;0;0;0
GL0050166_MH0030_scaffold45956_1_18_359;0;0;0;1;0;0;0;0
GL0050167_V1_scaffold2287_2_1_675;0;0;0;0;0;0;1;0
GL0050211_MH0074_scaffold1575_6_8537_10174;0;1;0;5;0;0;0;0
GL0050224_V1_scaffold8304_3_629_6964;0;1;0;0;0;0;0;0
GL0050234_V1_scaffold81429_1_2647_3603;1;0;0;0;0;0;0;0
GL0050235_V1_scaffold3547_3_1564_1950;0;0;0;0;0;1;0;0
GL0050284_MH0043_scaffold69710_3_2109_3125;0;0;0;0;1;1;0;0
GL0050305_unmapped_scaffold32570_2_819_1487;0;0;0;1;0;0;0;0
GL0050334_V1_scaffold7533_12_4799_6562;0;0;0;0;0;1;0;0
GL0050342_MH0014_scaffold46254_1_750_2783;0;1;0;0;0;1;0;0
GL0050342_MH0026_scaffold7579_2_234_2537;0;0;0;0;0;0;1;0
GL0050347_V1_scaffold43564_1_2_1168;0;0;0;1;0;0;0;0
GL0050376_MH0014_scaffold73217_6_9076_10530;1;0;0;0;0;0;0;0
GL0050377_V1_scaffold16329_2_2_637;0;1;0;0;0;0;0;0
GL0050385_V1_scaffold2253_1_4657_6684;0;0;0;1;0;0;0;0
GL0050399_V1_scaffold84024_2_232_951;0;1;2;3;1;1;1;4
GL0050431_V1_scaffold108519_1_30679_31770;0;1;0;0;1;0;0;0
GL0050446_MH0077_C4564081_1_2091_2327;0;0;0;0;0;0;1;0
GL0050449_MH0080_scaffold40870_1_251_883;0;2;0;0;0;0;0;0
GL0050471_V1_scaffold21039_1_3_1259;1;0;0;0;0;0;0;1
GL0050500_MH0045_scaffold24261_1_3_1190;0;1;0;0;0;0;0;0
GL0050502_MH0025_scaffold63116_1_3_1199;0;0;0;1;0;0;0;0
GL0050508_V1_scaffold15922_1_846_2207;0;2;0;0;0;0;0;0
GL0050539_MH0047_scaffold40401_1_3_302;0;1;0;0;0;0;0;0
GL0050570_MH0026_scaffold9740_1_1_876;0;2;0;0;0;0;0;0
GL0050586_MH0086_scaffold44151_1_3_626;0;0;0;0;0;0;0;2
GL0050613_unmapped_scaffold105516_1_142_1116;0;0;0;1;0;0;0;0
GL0050617_MH0059_C3417661_1_1_1914;0;0;0;2;0;0;0;1
GL0050621_MH0079_scaffold28268_1_398_607;0;0;0;1;0;0;0;0
GL0050631_V1_scaffold33088_2_8_1486;0;1;0;0;0;0;0;0
GL0050632_MH0070_scaffold59877_1_3649_4749;0;0;0;0;0;0;0;1
GL0050653_MH0050_scaffold50535_1_10101_10259;0;0;0;0;1;0;31;0
GL0050665_MH0026_scaffold7401_2_13535_14476;0;0;0;0;0;2;0;0
GL0050665_MH0086_scaffold35126_1_195_383;0;0;0;2;0;0;0;0
GL0050668_MH0006_scaffold54540_2_2_502;0;0;0;1;0;0;0;0
GL0050671_MH0086_scaffold35126_1_6077_7138;0;0;0;1;0;0;0;0
GL0050701_MH0076_C2784030_1_67_315;0;0;0;0;1;0;0;0
GL0050704_V1_scaffold33759_6_2_1078;0;1;0;0;0;0;0;0
GL0050747_MH0012_scaffold22014_2_576_1913;0;0;0;0;2;0;0;0
GL0050752_MH0020_scaffold628_21_117_653;0;2;0;0;0;0;0;0
GL0050804_MH0024_scaffold14931_1_63_275;15;14;13;17;210;11;12;22
GL0050820_O2_scaffold2637_3_2354_2494;1;0;0;0;0;0;0;0
GL0050822_V1_scaffold50770_4_849_1607;0;0;0;0;0;0;1;0
GL0050849_MH0062_scaffold28320_1_2_1279;0;0;0;1;0;0;0;0
GL0050864_MH0011_scaffold8635_2_44_439;0;0;0;2;0;0;0;0
GL0050865_MH0025_scaffold101156_1_1_540;0;0;0;1;0;0;0;2
GL0050868_O2_scaffold5753_2_2831_4681;0;0;0;0;0;0;1;0
GL0050895_V1_scaffold41639_1_35_1261;0;1;0;0;0;0;0;0
GL0050932_V1_scaffold11912_1_3_548;0;0;0;2;0;0;0;0
GL0050936_MH0040_scaffold74066_1_2_106;0;0;0;1;0;0;0;0
GL0050956_MH0059_scaffold45231_1_1_414;0;0;0;0;0;1;0;0
GL0050962_MH0063_scaffold6703_3_443_553;0;0;0;1;0;0;0;0
GL0050970_MH0047_scaffold15846_4_1124_1387;0;1;0;0;0;0;0;0
GL0050974_V1_scaffold23554_5_737_1621;0;0;0;2;0;0;0;0
GL0051013_MH0014_scaffold16930_1_2022_3203;0;0;0;1;0;0;0;0
GL0051037_MH0085_scaffold8241_7_5711_7213;0;1;0;1;0;0;0;0
GL0051038_V1_scaffold22659_5_3480_4820;0;0;0;0;1;0;0;0
GL0051040_MH0033_scaffold68496_4_7_1182;0;0;0;0;0;0;0;2
GL0051073_O2_scaffold2799_12_11772_12356;0;0;0;0;0;1;0;0
GL0051081_V1_scaffold1301_4_1824_3626;0;0;0;0;0;0;0;1
GL0051095_MH0020_scaffold4169_5_1190_1675;0;0;0;1;0;0;0;0
GL0051104_MH0047_C1901660_1_425_838;0;0;0;1;0;0;0;0
GL0051108_MH0026_scaffold8822_1_1244_1732;0;0;0;0;0;1;0;0
GL0051130_V1_scaffold89368_1_109_1332;0;0;0;1;0;0;0;0
GL0051140_MH0041_scaffold6682_5_1_1236;0;1;0;0;0;0;0;0
GL0051174_unmapped_scaffold7278_9_3_1091;0;1;0;0;0;0;0;0
GL0051186_O2_scaffold75560_1_4208_8113;0;0;0;0;0;0;0;1
GL0051191_MH0054_scaffold79324_2_2_2281;0;0;0;1;0;0;0;0
GL0051193_MH0045_scaffold1757_15_624_2378;0;1;0;0;0;0;0;0
GL0051214_MH0055_scaffold7565_2_2451_3221;0;0;0;0;0;0;0;2
GL0051256_MH0045_scaffold39985_5_1160_3046;0;0;0;0;0;0;1;0
GL0051257_V1_scaffold3221_4_16_1239;0;0;0;1;0;0;0;0
GL0051259_O2_scaffold1684_5_3398_3508;0;0;0;0;0;0;2;0
GL0051265_MH0011_scaffold99643_2_503_1033;0;1;0;0;0;0;0;0
GL0051314_MH0011_scaffold3968_4_1986_2810;0;1;0;0;0;0;0;0
GL0051319_MH0064_scaffold10148_3_1465_1620;0;0;0;0;0;0;0;1
GL0051336_V1_scaffold2199_4_1391_2149;0;1;0;0;0;0;0;0
GL0051339_MH0020_scaffold11355_11_267_1220;1;8;0;1;0;0;0;0
GL0051346_V1_C3928593_1_2_331;0;0;0;1;0;0;0;0
GL0051371_MH0025_scaffold103436_1_422_1951;0;0;0;1;0;0;0;0
GL0051377_MH0075_scaffold5097_1_3_629;0;1;0;0;0;0;0;0
GL0051377_MH0086_scaffold26671_4_1_1086;0;1;0;0;0;0;0;0
