"";"samples";"technology";"run";"tax";"conf"
"2937";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,76
"2938";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2939";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"2940";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2941";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2942";"A";"Sanger";"full";"Geobacteraceae_Geopsychrobacter";0,3
"2943";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"2944";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,74
"2945";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2946";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,53
"2947";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";1
"2948";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"2949";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,64
"2950";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"2951";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"2952";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,59
"2953";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,55
"2954";"A";"Sanger";"full";"Lachnospiraceae_Oribacterium";0,2
"2955";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2956";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2957";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,91
"2958";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,99
"2959";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"2960";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2961";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,97
"2962";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2963";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,72
"2964";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2965";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"2966";"A";"Sanger";"full";"Ruminococcaceae_Hydrogenoanaerobacterium";0,49
"2967";"A";"Sanger";"full";"Ruminococcaceae_Butyricicoccus";0,69
"2968";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"2969";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2970";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2971";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,9
"2972";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2973";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2974";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,55
"2975";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2976";"A";"Sanger";"full";"Erysipelotrichaceae_Coprobacillus";0,81
"2977";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2978";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,78
"2979";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2980";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2981";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"2982";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,66
"2983";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2984";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2985";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,5
"2986";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"2987";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"2988";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2989";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"2990";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2991";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2992";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2993";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2994";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"2995";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"2996";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2997";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"2998";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";0,49
"2999";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,99
"3000";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3001";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"3002";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,99
"3003";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,83
"3004";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3005";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3006";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,63
"3007";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3008";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3009";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3010";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3011";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3012";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3013";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,86
"3014";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,94
"3015";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3016";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,5
"3017";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3018";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3019";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3020";"A";"Sanger";"full";"Erysipelotrichaceae_Coprobacillus";0,73
"3021";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,95
"3022";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3023";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3024";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3025";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,9
"3026";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3027";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,64
"3028";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3029";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3030";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,73
"3031";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3032";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3033";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,99
"3034";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3035";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3036";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,67
"3037";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,94
"3038";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3039";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,75
"3040";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3041";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,74
"3042";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3043";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3044";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,47
"3045";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,82
"3046";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3047";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3048";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,98
"3049";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,93
"3050";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,91
"3051";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3052";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3053";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,96
"3054";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,8
"3055";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,64
"3056";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,47
"3057";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3058";"A";"Sanger";"full";"Ruminococcaceae_Lactonifactor";0,19
"3059";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3060";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3061";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3062";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,99
"3063";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,76
"3064";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3065";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,87
"3066";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3067";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3068";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3069";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,64
"3070";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"3071";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,58
"3072";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3073";"A";"Sanger";"full";"Lachnospiraceae_Dorea";0,59
"3074";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,69
"3075";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3076";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,99
"3077";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3078";"A";"Sanger";"full";"Clostridiaceae_4_Thermotalea";0,24
"3079";"A";"Sanger";"full";"Ruminococcaceae_Papillibacter";0,48
"3080";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,6
"3081";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,75
"3082";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3083";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3084";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3085";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3086";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3087";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3088";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3089";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3090";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3091";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,74
"3092";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,85
"3093";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";0,6
"3094";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3095";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3096";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3097";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3098";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,94
"3099";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,5
"3100";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3101";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3102";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3103";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3104";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,95
"3105";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3106";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3107";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,99
"3108";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,26
"3109";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3110";"A";"Sanger";"full";"Alcaligenaceae_Sutterella";0,99
"3111";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3112";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3113";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,86
"3114";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3115";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3116";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3117";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3118";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3119";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3120";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3121";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3122";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3123";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3124";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3125";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,89
"3126";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3127";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3128";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3129";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3130";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"3131";"A";"Sanger";"full";"Ruminococcaceae_Hydrogenoanaerobacterium";0,39
"3132";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,87
"3133";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,74
"3134";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"3135";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,92
"3136";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,84
"3137";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3138";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3139";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3140";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,92
"3141";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3142";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3143";"A";"Sanger";"full";"Ruminococcaceae_Acetanaerobacterium";0,8
"3144";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3145";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,66
"3146";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3147";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3148";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3149";"A";"Sanger";"full";"Lachnospiraceae_Dorea";0,87
"3150";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3151";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3152";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3153";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3154";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3155";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3156";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,57
"3157";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,57
"3158";"A";"Sanger";"full";"Veillonellaceae_Phascolarctobacterium";1
"3159";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3160";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3161";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3162";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3163";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,33
"3164";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,47
"3165";"A";"Sanger";"full";"Ruminococcaceae_Hydrogenoanaerobacterium";0,32
"3166";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3167";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3168";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,63
"3169";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,83
"3170";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3171";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,4
"3172";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,93
"3173";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,76
"3174";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,36
"3175";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3176";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3177";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3178";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3179";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3180";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3181";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"3182";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,76
"3183";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,71
"3184";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3185";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3186";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"3187";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3188";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,99
"3189";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3190";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3191";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3192";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3193";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3194";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,98
"3195";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,5
"3196";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3197";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,39
"3198";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3199";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,78
"3200";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"3201";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,96
"3202";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3203";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,64
"3204";"A";"Sanger";"full";"Ruminococcaceae_Ethanoligenens";0,37
"3205";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3206";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3207";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"3208";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3209";"A";"Sanger";"full";"Lachnospiraceae_Anaerosporobacter";0,34
"3210";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3211";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3212";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3213";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3214";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3215";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,98
"3216";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3217";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3218";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3219";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3220";"A";"Sanger";"full";"Rikenellaceae_Alistipes";1
"3221";"A";"Sanger";"full";"Lachnospiraceae_Lachnobacterium";0,45
"3222";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"3223";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,5
"3224";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3225";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3226";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3227";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,86
"3228";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,58
"3229";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";0,57
"3230";"A";"Sanger";"full";"Coriobacteriaceae_Olsenella";1
"3231";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,99
"3232";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,78
"3233";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3234";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,99
"3235";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3236";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,85
"3237";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,7
"3238";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3239";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3240";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,87
"3241";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,82
"3242";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,76
"3243";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3244";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3245";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,65
"3246";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,92
"3247";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";1
"3248";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,93
"3249";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,96
"3250";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3251";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3252";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3253";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,99
"3254";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3255";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"3256";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3257";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3258";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";1
"3259";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3260";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3261";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3262";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3263";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3264";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,37
"3265";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3266";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,97
"3267";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";0,99
"3268";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3269";"A";"Sanger";"full";"Ruminococcaceae_Ruminococcus";1
"3270";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";0,73
"3271";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3272";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,74
"3273";"A";"Sanger";"full";"Ruminococcaceae_Oscillibacter";1
"3274";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3275";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3276";"A";"Sanger";"full";"Lachnospiraceae_Dorea";1
"3277";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";0,97
"3278";"A";"Sanger";"full";"Bifidobacteriaceae_Bifidobacterium";1
"3279";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"3280";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,98
"3281";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";1
"3282";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,69
"3283";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3284";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3285";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,2
"3286";"A";"Sanger";"full";"Lachnospiraceae_Coprococcus";0,75
"3287";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3288";"A";"Sanger";"full";"Ruminococcaceae_Anaerotruncus";0,32
"3289";"A";"Sanger";"full";"Ruminococcaceae_Acetanaerobacterium";0,45
"3290";"A";"Sanger";"full";"Ruminococcaceae_Subdoligranulum";0,76
"3291";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3292";"A";"Sanger";"full";"Veillonellaceae_Megamonas";0,89
"3293";"A";"Sanger";"full";"Incertae_Sedis_XIV_Blautia";1
"3294";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3295";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3296";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3297";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3298";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3299";"A";"Sanger";"full";"Lachnospiraceae_Roseburia";0,6
"3300";"A";"Sanger";"full";"Bacteroidaceae_Bacteroides";1
"3301";"A";"Sanger";"full";"Ruminococcaceae_Faecalibacterium";1
"3302";"A";"Sanger";"full";"Lachnospiraceae_Anaerostipes";0,93
